source_hgnc_id	source_hgnc_symbol	relation	target_hgnc_id	target_hgnc_symbol	stmt_hash	evidence_count	source_counts
6551	LEF1	DecreaseAmount	23576	HOOK3	-12903145076869473	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	19192	DOCK4	18587260398585969	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	19125	FGD4	18535146611346323	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	1857	CENPF	-21265454191935537	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	18538	NUSAP1	23913128941713186	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	18296	PPP4R2	-33069806667502859	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	17848	STK38L	-20982680842683514	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	1736	CDC42	18397303388010374	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	1722	CDK1	-108815959770585	2	"{""biopax"": 2}"
6551	LEF1	DecreaseAmount	17160	ARFIP2	-20236285884564878	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	17147	CDC42EP4	19353468749594273	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	17088	CLASP1	21848936750377094	2	"{""biopax"": 2}"
6551	LEF1	DecreaseAmount	16636	KIF1B	-13998403824530515	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	15772	ARFGEF1	-4768596546385795	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	15607	ARHGEF7	28054542985716373	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	14906	NIN	4830967979306859	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	14210	SUN2	13589197924343603	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	13727	RANBP9	-14405769643434135	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	12851	YWHAE	-32964650358524158	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	12733	WASF2	14360378674673801	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	12732	WASF1	6600468658274235	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	11841	TLK1	-13052506113186354	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	11805	TIAM1	20382121825101210	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	11393	AURKA	-28741916857510540	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	11273	SPTAN1	27447414084409709	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	11187	SOS1	-8442978257947572	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	1101	BRCA2	-4003200529574691	1	"{""biopax"": 1}"
6551	LEF1	DecreaseAmount	1090	DST	-28652993601403935	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	32594	PREX1	19478395869911536	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	30580	SSH2	21626293172368262	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	21169	RHOT2	-15695998198800365	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	17160	ARFIP2	29284113300685775	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	15607	ARHGEF7	-15940722792165897	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	12641	UXT	32516921366641523	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	11841	TLK1	22113949499655678	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	11393	AURKA	19340424559322734	2	"{""biopax"": 2}"
4071	GABPA	IncreaseAmount	11393	AURKA	-16383244166155001	1	"{""medscan"": 1}"
4071	GABPA	DecreaseAmount	7765	NF1	6638930996376725	2	"{""biopax"": 2}"
4071	GABPA	DecreaseAmount	6890	MAPRE1	11553942907821512	2	"{""biopax"": 2}"
4071	GABPA	DecreaseAmount	674	ARHGAP4	22744183369524168	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	6324	KIF5B	-1655434802465739	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	6320	KIF3B	23089662296831608	1	"{""biopax"": 1}"
3321	ELK1	DecreaseAmount	7765	NF1	20696922234055443	2	"{""biopax"": 2}"
3321	ELK1	DecreaseAmount	7323	SEPTIN9	15965044468982483	1	"{""biopax"": 1}"
3321	ELK1	DecreaseAmount	6890	MAPRE1	9639681523739222	1	"{""biopax"": 1}"
3321	ELK1	DecreaseAmount	6850	MAP3K11	-14722200099740130	1	"{""biopax"": 1}"
3321	ELK1	DecreaseAmount	682	ARHGEF2	-13125006384234694	1	"{""reach"": 1}"
3321	ELK1	DecreaseAmount	6217	KATNB1	11343974388776991	1	"{""biopax"": 1}"
3321	ELK1	IncreaseAmount	6216	KATNA1	33687504058995255	2	"{""reach"": 2}"
3321	ELK1	DecreaseAmount	29616	CNTROB	-21812956081675032	2	"{""biopax"": 2}"
3321	ELK1	DecreaseAmount	12851	YWHAE	-26974604393958963	1	"{""biopax"": 1}"
3321	ELK1	DecreaseAmount	12733	WASF2	7550074554495051	1	"{""biopax"": 1}"
3321	ELK1	DecreaseAmount	12665	VCL	-6329003353017894	1	"{""biopax"": 1}"
3321	ELK1	DecreaseAmount	12641	UXT	7074748443874220	1	"{""biopax"": 1}"
3321	ELK1	DecreaseAmount	1249	TPX2	-16498801731429043	1	"{""biopax"": 1}"
3321	ELK1	DecreaseAmount	11841	TLK1	-23176708151589065	1	"{""biopax"": 1}"
3321	ELK1	DecreaseAmount	11393	AURKA	-34412746414500004	1	"{""biopax"": 1}"
3321	ELK1	DecreaseAmount	17468	PDLIM5	-26722646319542969	2	"{""biopax"": 2}"
3321	ELK1	DecreaseAmount	17160	ARFIP2	10080823395471233	1	"{""biopax"": 1}"
3321	ELK1	DecreaseAmount	17088	CLASP1	-22569883214403909	1	"{""biopax"": 1}"
3321	ELK1	DecreaseAmount	16835	TAOK2	16291020248923599	1	"{""biopax"": 1}"
3321	ELK1	DecreaseAmount	15607	ARHGEF7	-14036359069291458	1	"{""biopax"": 1}"
3527	EZH2	IncreaseAmount	994	BCL2L11	-1919742680240555	4	"{""reach"": 3, ""sparser"": 1}"
3527	EZH2	DecreaseAmount	994	BCL2L11	-12520028989122801	7	"{""medscan"": 1, ""reach"": 6}"
3527	EZH2	IncreaseAmount	9341	PRC1	10538769467000041	2	"{""reach"": 2}"
3527	EZH2	IncreaseAmount	7882	NOTCH2	25209580924313471	1	"{""reach"": 1}"
3527	EZH2	DecreaseAmount	6514	LATS1	12210130087347	2	"{""reach"": 2}"
3527	EZH2	IncreaseAmount	6514	LATS1	-11686420503050074	1	"{""reach"": 1}"
3527	EZH2	DecreaseAmount	583	APC	14263666098908885	1	"{""trrust"": 1}"
3527	EZH2	DecreaseAmount	11805	TIAM1	-32539877622465252	1	"{""reach"": 1}"
3527	EZH2	IncreaseAmount	11393	AURKA	-2374319817618104	1	"{""reach"": 1}"
3527	EZH2	IncreaseAmount	1722	CDK1	2092440538761604	1	"{""reach"": 1}"
3527	EZH2	DecreaseAmount	1722	CDK1	7838327125547937	1	"{""reach"": 1}"
3527	EZH2	IncreaseAmount	1722	CDK1	-10014120090756503	1	"{""medscan"": 1}"
3527	EZH2	DecreaseAmount	12665	VCL	-8323623169834085	1	"{""medscan"": 1}"
3527	EZH2	IncreaseAmount	12665	VCL	29529783852111871	1	"{""reach"": 1}"
3113	E2F1	DecreaseAmount	9502	CYTH2	-16679852966701710	1	"{""biopax"": 1}"
3113	E2F1	IncreaseAmount	9341	PRC1	2061977131345194	1	"{""reach"": 1}"
3113	E2F1	DecreaseAmount	9077	PLK1	4554474582806529	2	"{""reach"": 2}"
3113	E2F1	IncreaseAmount	9077	PLK1	31966425894807614	1	"{""reach"": 1}"
3113	E2F1	IncreaseAmount	9077	PLK1	25846661930024032	2	"{""reach"": 1, ""trrust"": 1}"
3113	E2F1	DecreaseAmount	8059	NUMA1	7556300400873173	1	"{""biopax"": 1}"
3113	E2F1	DecreaseAmount	7568	MYH10	34430892595037300	7	"{""biopax"": 7}"
3113	E2F1	DecreaseAmount	6759	MARCKS	35651696934112779	1	"{""biopax"": 1}"
3113	E2F1	DecreaseAmount	6393	KIF2C	12967347268740022	1	"{""trrust"": 1}"
3113	E2F1	IncreaseAmount	6393	KIF2C	8470656710328080	1	"{""trrust"": 1}"
3113	E2F1	DecreaseAmount	630	SHROOM2	-4163157582918259	1	"{""biopax"": 1}"
3113	E2F1	DecreaseAmount	593	BIRC5	5083731206946497	1	"{""reach"": 1}"
3113	E2F1	IncreaseAmount	593	BIRC5	-26912250198112420	2	"{""reach"": 2}"
3113	E2F1	IncreaseAmount	593	BIRC5	736613610737171	8	"{""medscan"": 3, ""bel"": 1, ""reach"": 2, ""trrust"": 2}"
3113	E2F1	DecreaseAmount	593	BIRC5	-15630117111892694	5	"{""medscan"": 2, ""reach"": 2, ""trrust"": 1}"
3113	E2F1	IncreaseAmount	3155	ECT2	-16263765540097771	2	"{""reach"": 2}"
3113	E2F1	DecreaseAmount	30672	SYNPO	-10381408785323777	1	"{""biopax"": 1}"
3113	E2F1	DecreaseAmount	25403	SASS6	12510788027313820	7	"{""biopax"": 7}"
3113	E2F1	DecreaseAmount	2468	SMC3	-13451895919661867	7	"{""biopax"": 7}"
3113	E2F1	DecreaseAmount	9969	RFC1	15169863117676206	2	"{""biopax"": 2}"
3113	E2F1	IncreaseAmount	994	BCL2L11	16500903331848601	1	"{""reach"": 1}"
3113	E2F1	DecreaseAmount	994	BCL2L11	16932788865711685	1	"{""reach"": 1}"
3113	E2F1	IncreaseAmount	994	BCL2L11	11379813427259214	4	"{""reach"": 4}"
3113	E2F1	DecreaseAmount	994	BCL2L11	-33518783492742488	3	"{""medscan"": 2, ""reach"": 1}"
3113	E2F1	IncreaseAmount	18538	NUSAP1	18468139399939948	3	"{""medscan"": 1, ""reach"": 2}"
3113	E2F1	DecreaseAmount	17273	KIF15	-18250241930465471	1	"{""biopax"": 1}"
3113	E2F1	DecreaseAmount	17255	KNTC1	-5366002833073559	1	"{""biopax"": 1}"
3113	E2F1	DecreaseAmount	1722	CDK1	9922322004391540	7	"{""biopax"": 5, ""reach"": 1, ""medscan"": 1}"
3113	E2F1	IncreaseAmount	1722	CDK1	1936644702328041	2	"{""reach"": 2}"
3113	E2F1	IncreaseAmount	1722	CDK1	-9144527183502301	9	"{""reach"": 5, ""biopax"": 3, ""trrust"": 1}"
3113	E2F1	IncreaseAmount	16864	DLGAP5	11304372081478815	1	"{""reach"": 1}"
3113	E2F1	DecreaseAmount	16856	ESPL1	35691657041400292	1	"{""biopax"": 1}"
3113	E2F1	DecreaseAmount	16835	TAOK2	4772540651545792	7	"{""biopax"": 7}"
3113	E2F1	DecreaseAmount	166	ACTN4	-3228929409974626	1	"{""biopax"": 1}"
3113	E2F1	IncreaseAmount	14258	CD2AP	25054299907297747	1	"{""signor"": 1}"
3113	E2F1	IncreaseAmount	14258	CD2AP	-12283579156632163	2	"{""reach"": 2}"
3113	E2F1	IncreaseAmount	14258	CD2AP	-23861734218234335	9	"{""medscan"": 3, ""reach"": 5, ""trrust"": 1}"
3113	E2F1	DecreaseAmount	14193	ARHGEF12	-15973536957563962	1	"{""biopax"": 1}"
3113	E2F1	DecreaseAmount	13584	FBXO5	26584632256621531	8	"{""biopax"": 8}"
3113	E2F1	IncreaseAmount	13584	FBXO5	25346395012032903	1	"{""reach"": 1}"
3113	E2F1	DecreaseAmount	12733	WASF2	-11483795719890761	1	"{""biopax"": 1}"
3113	E2F1	IncreaseAmount	12732	WASF1	-32753465576117796	1	"{""biopax"": 1}"
3113	E2F1	DecreaseAmount	12641	UXT	8502772655124368	2	"{""biopax"": 2}"
3113	E2F1	IncreaseAmount	11989	TOP2A	-25537192929227852	1	"{""trrust"": 1}"
3113	E2F1	DecreaseAmount	11989	TOP2A	10746667990666	1	"{""reach"": 1}"
3113	E2F1	IncreaseAmount	11393	AURKA	13847559015807615	1	"{""trrust"": 1}"
3113	E2F1	IncreaseAmount	11370	STAU1	16022643056543201	1	"{""reach"": 1}"
3113	E2F1	DecreaseAmount	11111	SMC1A	33555808860365406	6	"{""biopax"": 6}"
3113	E2F1	IncreaseAmount	1101	BRCA2	2813857869332252	1	"{""reach"": 1}"
3113	E2F1	IncreaseAmount	1101	BRCA2	-27586305212474124	2	"{""sparser"": 2}"
3113	E2F1	DecreaseAmount	1052	BIN1	2516549259305950	1	"{""medscan"": 1}"
3113	E2F1	IncreaseAmount	1052	BIN1	12078888416481888	3	"{""medscan"": 2, ""reach"": 1}"
3113	E2F1	DecreaseAmount	9874	RASAL2	23309170875999882	5	"{""biopax"": 5}"
30123	ATAD2	IncreaseAmount	6392	KIF23	-25549573675386420	1	"{""reach"": 1}"
30123	ATAD2	IncreaseAmount	6388	KIF11	70924876284120	1	"{""reach"": 1}"
30123	ATAD2	DecreaseAmount	583	APC	33518763157303816	1	"{""reach"": 1}"
30123	ATAD2	IncreaseAmount	17273	KIF15	18502424306012054	1	"{""reach"": 1}"
28441	GABPB2	DecreaseAmount	7765	NF1	18790712694676344	2	"{""biopax"": 2}"
28441	GABPB2	DecreaseAmount	6890	MAPRE1	605951650475069	2	"{""biopax"": 2}"
28441	GABPB2	DecreaseAmount	674	ARHGAP4	-33199126186809780	1	"{""biopax"": 1}"
28441	GABPB2	DecreaseAmount	6324	KIF5B	11014558385368283	1	"{""biopax"": 1}"
28441	GABPB2	DecreaseAmount	6320	KIF3B	20469710916654555	1	"{""biopax"": 1}"
28441	GABPB2	DecreaseAmount	32594	PREX1	26265500537048831	1	"{""biopax"": 1}"
28441	GABPB2	DecreaseAmount	30580	SSH2	31796892645655226	1	"{""biopax"": 1}"
28441	GABPB2	DecreaseAmount	21169	RHOT2	-20759837141950830	1	"{""biopax"": 1}"
28441	GABPB2	DecreaseAmount	17160	ARFIP2	-35130221376219135	1	"{""biopax"": 1}"
28441	GABPB2	DecreaseAmount	15607	ARHGEF7	20011702557032347	1	"{""biopax"": 1}"
28441	GABPB2	DecreaseAmount	12641	UXT	5607967336514593	1	"{""biopax"": 1}"
28441	GABPB2	DecreaseAmount	11841	TLK1	-17414451555941938	1	"{""biopax"": 1}"
28441	GABPB2	DecreaseAmount	11393	AURKA	-2546886276449070	2	"{""biopax"": 2}"
19989	ANAPC2	DecreaseAmount	6393	KIF2C	-33682643209426371	1	"{""signor"": 1}"
18625	FKBP14	IncreaseAmount	1722	CDK1	-678843490820101	1	"{""reach"": 1}"
17922	REPIN1	DecreaseAmount	19192	DOCK4	34051976546391404	1	"{""biopax"": 1}"
17922	REPIN1	DecreaseAmount	16636	KIF1B	10229233105617505	1	"{""biopax"": 1}"
17922	REPIN1	DecreaseAmount	15772	ARFGEF1	10983601050033666	1	"{""biopax"": 1}"
17922	REPIN1	DecreaseAmount	13584	FBXO5	23941614088915487	1	"{""biopax"": 1}"
17922	REPIN1	DecreaseAmount	12407	TUBA4A	24603742732105652	1	"{""biopax"": 1}"
17922	REPIN1	DecreaseAmount	11275	SPTBN1	34741222874617011	1	"{""biopax"": 1}"
17922	REPIN1	DecreaseAmount	11273	SPTAN1	-27340460855634933	1	"{""biopax"": 1}"
17922	REPIN1	DecreaseAmount	10461	CLIP1	-13569259639874760	1	"{""biopax"": 1}"
17922	REPIN1	DecreaseAmount	10251	ROCK1	-25185548872226283	1	"{""biopax"": 1}"
17922	REPIN1	DecreaseAmount	81	ABR	-5508448415092910	1	"{""biopax"": 1}"
17922	REPIN1	DecreaseAmount	76	ABL1	7615734679925714	1	"{""biopax"": 1}"
17922	REPIN1	DecreaseAmount	682	ARHGEF2	-18373033369541043	1	"{""biopax"": 1}"
17922	REPIN1	DecreaseAmount	6183	ITSN1	3045011916870837	1	"{""biopax"": 1}"
17922	REPIN1	DecreaseAmount	443	ALS2	15305034455339985	1	"{""biopax"": 1}"
16262	YAP1	DecreaseAmount	994	BCL2L11	-29071632668787436	2	"{""reach"": 2}"
16262	YAP1	IncreaseAmount	7882	NOTCH2	-31067586634270607	2	"{""reach"": 2}"
16262	YAP1	IncreaseAmount	6637	LMNB1	-30959359637610896	2	"{""reach"": 2}"
16262	YAP1	DecreaseAmount	6637	LMNB1	-22611050868131378	1	"{""reach"": 1}"
16262	YAP1	IncreaseAmount	593	BIRC5	23855556234464313	5	"{""reach"": 5}"
16262	YAP1	DecreaseAmount	593	BIRC5	-32160061158823694	1	"{""medscan"": 1}"
16262	YAP1	IncreaseAmount	30207	ARHGAP29	-29751563157186173	2	"{""reach"": 2}"
16262	YAP1	DecreaseAmount	1736	CDC42	-33290482819235789	1	"{""reach"": 1}"
16262	YAP1	IncreaseAmount	12733	WASF2	24072752622955203	1	"{""reach"": 1}"
16262	YAP1	IncreaseAmount	12691	EZR	30430609063961564	3	"{""reach"": 3}"
16262	YAP1	DecreaseAmount	12401	TTK	-25419093734296399	1	"{""reach"": 1}"
11390	AURKB	DecreaseAmount	6393	KIF2C	-6210465172105706	5	"{""medscan"": 5}"
11390	AURKB	DecreaseAmount	6392	KIF23	-24944751044432041	2	"{""medscan"": 2}"
11390	AURKB	DecreaseAmount	6058	INCENP	-15657451235112567	2	"{""medscan"": 2}"
11390	AURKB	DecreaseAmount	593	BIRC5	-21641528745525926	2	"{""medscan"": 2}"
11390	AURKB	DecreaseAmount	16909	NDC80	-4743423087156659	4	"{""medscan"": 4}"
11390	AURKB	DecreaseAmount	1148	BUB1	-34309930043782756	1	"{""medscan"": 1}"
11390	AURKB	DecreaseAmount	11393	AURKA	11545265288869686	1	"{""medscan"": 1}"
10901	SKP2	IncreaseAmount	593	BIRC5	-4365660591408877	2	"{""reach"": 2}"
10901	SKP2	IncreaseAmount	1722	CDK1	-30727855370062383	1	"{""reach"": 1}"
10901	SKP2	IncreaseAmount	1722	CDK1	-13294218251853953	2	"{""medscan"": 1, ""reach"": 1}"
10901	SKP2	DecreaseAmount	1722	CDK1	23449904223389227	1	"{""medscan"": 1}"
10901	SKP2	DecreaseAmount	1101	BRCA2	1129670193826260	1	"{""medscan"": 1}"
4071	GABPA	DecreaseAmount	13339	KIF4A	-3486738127215719	1	"{""biopax"": 1}"
3488	ETS1	DecreaseAmount	9872	RASA2	29835308538673766	1	"{""biopax"": 1}"
3488	ETS1	DecreaseAmount	7765	NF1	-3388606085238461	1	"{""biopax"": 1}"
3488	ETS1	DecreaseAmount	7568	MYH10	14129737030295070	1	"{""biopax"": 1}"
3488	ETS1	DecreaseAmount	674	ARHGAP4	-34032446169617797	1	"{""biopax"": 1}"
3488	ETS1	DecreaseAmount	6320	KIF3B	-12184374799338625	1	"{""biopax"": 1}"
3488	ETS1	DecreaseAmount	29616	CNTROB	12643330756081834	1	"{""biopax"": 1}"
3488	ETS1	DecreaseAmount	29515	PLEKHG2	-20955021468886212	1	"{""biopax"": 1}"
3488	ETS1	DecreaseAmount	10251	ROCK1	28365837844295227	1	"{""biopax"": 1}"
3321	ELK1	DecreaseAmount	13339	KIF4A	27173892200340897	1	"{""biopax"": 1}"
3229	EGF	IncreaseAmount	971	BCAR1	-14954326742215056	1	"{""reach"": 1}"
3229	EGF	DecreaseAmount	971	BCAR1	4216503616263790	1	"{""bel"": 1}"
3229	EGF	DecreaseAmount	971	BCAR1	21069633690317491	1	"{""bel"": 1}"
3229	EGF	IncreaseAmount	971	BCAR1	-19848456840818349	1	"{""bel"": 1}"
3229	EGF	DecreaseAmount	7882	NOTCH2	23000948286182798	1	"{""reach"": 1}"
3229	EGF	IncreaseAmount	6850	MAP3K11	-13935315134006675	2	"{""sparser"": 1, ""reach"": 1}"
3229	EGF	IncreaseAmount	659	ARF6	-3564988165842688	7	"{""medscan"": 4, ""reach"": 3}"
3229	EGF	IncreaseAmount	6514	LATS1	9209987132183120	1	"{""reach"": 1}"
3229	EGF	IncreaseAmount	593	BIRC5	-22115256242521465	1	"{""reach"": 1}"
3229	EGF	IncreaseAmount	593	BIRC5	9199377529395102	3	"{""medscan"": 2, ""reach"": 1}"
3229	EGF	IncreaseAmount	583	APC	6788876074174514	1	"{""reach"": 1}"
3229	EGF	IncreaseAmount	4620	GSN	4151696174386475	1	"{""reach"": 1}"
3229	EGF	IncreaseAmount	30672	SYNPO	33317718799309177	1	"{""reach"": 1}"
3229	EGF	DecreaseAmount	2900	DLG1	31204179097003025	3	"{""reach"": 3}"
3229	EGF	IncreaseAmount	19192	DOCK4	27696946044456431	1	"{""reach"": 1}"
3229	EGF	IncreaseAmount	1736	CDC42	-13218300816148066	2	"{""reach"": 2}"
3229	EGF	DecreaseAmount	1736	CDC42	-2269857943378182	1	"{""reach"": 1}"
3229	EGF	IncreaseAmount	1736	CDC42	1669408602413968	1	"{""bel"": 1}"
3229	EGF	IncreaseAmount	1722	CDK1	28715450799172937	2	"{""medscan"": 1, ""reach"": 1}"
3229	EGF	IncreaseAmount	15607	ARHGEF7	2135598149516067	1	"{""bel"": 1}"
3229	EGF	IncreaseAmount	14064	HDAC6	31889601930225329	1	"{""reach"": 1}"
3229	EGF	IncreaseAmount	12691	EZR	31510728540101825	3	"{""reach"": 3}"
3229	EGF	DecreaseAmount	12691	EZR	6543188936448854	2	"{""medscan"": 2}"
3229	EGF	IncreaseAmount	12665	VCL	33604674225697417	1	"{""reach"": 1}"
3229	EGF	IncreaseAmount	11805	TIAM1	32691328889338954	1	"{""reach"": 1}"
3229	EGF	IncreaseAmount	11393	AURKA	15263926357881616	4	"{""medscan"": 2, ""reach"": 1, ""sparser"": 1}"
3229	EGF	DecreaseAmount	11187	SOS1	28631536549750618	1	"{""reach"": 1}"
3229	EGF	IncreaseAmount	11148	FSCN1	-11121359982439673	7	"{""reach"": 7}"
3229	EGF	IncreaseAmount	10251	ROCK1	30347782219402648	1	"{""reach"": 1}"
3229	EGF	DecreaseAmount	994	BCL2L11	-3864571397783667	1	"{""reach"": 1}"
3113	E2F1	DecreaseAmount	13339	KIF4A	-28586057010095091	1	"{""biopax"": 1}"
28441	GABPB2	DecreaseAmount	13339	KIF4A	3063685149537279	1	"{""biopax"": 1}"
2345	CREB1	DecreaseAmount	9969	RFC1	-13580348016175176	2	"{""biopax"": 2}"
2345	CREB1	DecreaseAmount	8574	PAFAH1B1	17277532948351866	6	"{""biopax"": 6}"
2345	CREB1	DecreaseAmount	81	ABR	-16130868388146368	1	"{""biopax"": 1}"
2345	CREB1	DecreaseAmount	7765	NF1	5316716057145673	5	"{""biopax"": 5}"
2345	CREB1	DecreaseAmount	6850	MAP3K11	-9287152557901658	1	"{""biopax"": 1}"
2345	CREB1	DecreaseAmount	675	ARHGAP5	-5525613061821579	1	"{""reach"": 1}"
2345	CREB1	IncreaseAmount	675	ARHGAP5	-34556004809027166	2	"{""reach"": 2}"
2345	CREB1	DecreaseAmount	6404	KPTN	14094997516276570	2	"{""biopax"": 2}"
2345	CREB1	DecreaseAmount	443	ALS2	10138716925738747	4	"{""biopax"": 4}"
2345	CREB1	IncreaseAmount	371	AKAP13	7539352202043996	1	"{""reach"": 1}"
2345	CREB1	DecreaseAmount	3377	EPB41	-24423245824607779	1	"{""biopax"": 1}"
2345	CREB1	DecreaseAmount	30794	CEP57	-15503540351042056	2	"{""biopax"": 2}"
2345	CREB1	DecreaseAmount	29616	CNTROB	10923850239668906	4	"{""biopax"": 4}"
2345	CREB1	DecreaseAmount	25192	ARL8A	4000526518101747	1	"{""biopax"": 1}"
2345	CREB1	DecreaseAmount	1856	CENPE	-5212490101499681	4	"{""biopax"": 4}"
2345	CREB1	DecreaseAmount	1736	CDC42	-5579912473419815	7	"{""biopax"": 7}"
2345	CREB1	DecreaseAmount	17147	CDC42EP4	6233974599331975	1	"{""biopax"": 1}"
2345	CREB1	IncreaseAmount	16909	NDC80	-18306886450491247	2	"{""medscan"": 1, ""trrust"": 1}"
2345	CREB1	DecreaseAmount	14906	NIN	-7621317061604118	1	"{""biopax"": 1}"
2345	CREB1	DecreaseAmount	14258	CD2AP	25871756240765797	6	"{""biopax"": 6}"
2345	CREB1	IncreaseAmount	14258	CD2AP	33159296246751689	1	"{""medscan"": 1}"
2345	CREB1	DecreaseAmount	14064	HDAC6	23476612776127169	2	"{""biopax"": 2}"
2345	CREB1	DecreaseAmount	11841	TLK1	33335827570468748	1	"{""biopax"": 1}"
2345	CREB1	IncreaseAmount	11148	FSCN1	-5695798571991116	2	"{""medscan"": 2}"
2345	CREB1	DecreaseAmount	1052	BIN1	-14814387070599934	1	"{""biopax"": 1}"
1837	CEBPG	DecreaseAmount	7765	NF1	-7777370246634681	1	"{""biopax"": 1}"
1837	CEBPG	DecreaseAmount	3591	FARP1	-24723986993807616	1	"{""biopax"": 1}"
1837	CEBPG	DecreaseAmount	30580	SSH2	29929357197442351	1	"{""biopax"": 1}"
11751	TFDP2	DecreaseAmount	9874	RASAL2	10124813448358362	2	"{""biopax"": 2}"
11751	TFDP2	DecreaseAmount	7568	MYH10	31008355905556731	2	"{""biopax"": 2}"
11751	TFDP2	DecreaseAmount	25403	SASS6	-1858070396851071	2	"{""biopax"": 2}"
11751	TFDP2	DecreaseAmount	2468	SMC3	29286263909815273	2	"{""biopax"": 2}"
11751	TFDP2	DecreaseAmount	1722	CDK1	10807202217691311	5	"{""biopax"": 5}"
11751	TFDP2	DecreaseAmount	16835	TAOK2	33931351984563670	2	"{""biopax"": 2}"
11751	TFDP2	DecreaseAmount	13584	FBXO5	-33622160822327704	2	"{""biopax"": 2}"
11751	TFDP2	IncreaseAmount	12732	WASF1	19930247352179805	1	"{""biopax"": 1}"
11751	TFDP2	DecreaseAmount	11111	SMC1A	-9685701936425077	2	"{""biopax"": 2}"
11749	TFDP1	DecreaseAmount	9969	RFC1	-21307724435725456	5	"{""biopax"": 5}"
11749	TFDP1	DecreaseAmount	9874	RASAL2	9148967520254762	3	"{""biopax"": 3}"
11749	TFDP1	DecreaseAmount	9077	PLK1	-28880344400801485	1	"{""medscan"": 1}"
11749	TFDP1	DecreaseAmount	8059	NUMA1	8138526997703470	2	"{""biopax"": 2}"
11749	TFDP1	DecreaseAmount	7568	MYH10	33755999722039546	4	"{""biopax"": 4}"
11749	TFDP1	DecreaseAmount	28264	PCGF5	21458062547073975	1	"{""biopax"": 1}"
11749	TFDP1	DecreaseAmount	25403	SASS6	-20060656191120843	7	"{""biopax"": 7}"
11749	TFDP1	DecreaseAmount	2468	SMC3	34799987750678708	8	"{""biopax"": 8}"
11749	TFDP1	DecreaseAmount	1736	CDC42	-30686226994719249	1	"{""biopax"": 1}"
11749	TFDP1	DecreaseAmount	17255	KNTC1	-16359308763826743	1	"{""biopax"": 1}"
11749	TFDP1	IncreaseAmount	1722	CDK1	6789151520238629	1	"{""signor"": 1}"
11749	TFDP1	IncreaseAmount	1722	CDK1	19837589062643575	4	"{""biopax"": 3, ""trrust"": 1}"
11749	TFDP1	DecreaseAmount	1722	CDK1	-18699280055112932	5	"{""biopax"": 5}"
11749	TFDP1	DecreaseAmount	16835	TAOK2	-33244448260983827	4	"{""biopax"": 4}"
11749	TFDP1	DecreaseAmount	16636	KIF1B	8083395610378962	1	"{""biopax"": 1}"
11749	TFDP1	DecreaseAmount	13584	FBXO5	-8048807965597978	8	"{""biopax"": 8}"
11749	TFDP1	IncreaseAmount	12732	WASF1	10083173908605558	1	"{""biopax"": 1}"
11749	TFDP1	DecreaseAmount	11805	TIAM1	-8083367967896649	2	"{""biopax"": 2}"
11749	TFDP1	DecreaseAmount	11111	SMC1A	2718178378604779	7	"{""biopax"": 7}"
11621	HNF1A	IncreaseAmount	1249	TPX2	17555964026803972	1	"{""reach"": 1}"
11621	HNF1A	DecreaseAmount	11841	TLK1	16228208538163861	1	"{""biopax"": 1}"
11621	HNF1A	IncreaseAmount	11393	AURKA	-14378903660791632	1	"{""reach"": 1}"
